sim_y_ystar,prob_pos_xy,prob_hardneg_xystar,pred_pos,pred_hardneg,hardneg_fooled,tier_x,tier_y,tier_ystar,sub_x,sub_y,sub_ystar,url_x,url_y,url_ystar,text_x,text_y_TRUE,text_ystar_HARDNEG
0.328541,1.000000,0.878906,1,1,1,5,6,1,10f,9d,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/ai-assistant/create-content-using-ai-assistant-for-content-generation,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/email-channel/preview-proof-and-publish,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"Now our results have come back and I have several to choose from. I’m going to select the one that I like best and save it to my repository so I can then use the image within my email. I could use this image and the resulting content so far as is, but in my use case here, I instead want to use pre-approved brand assets exclusively. Now it’s worth noting that I could actually use the email that I’ve designed up to this point and send a proof back to my design team so that they have something to work from. But in the interest of the demo, let’s assume that I’ve already done that and I’ve gotten back a document with pre-approved messaging and content compliant to this marketing campaign.","To provide this email rendering functionality, Adobe has created an out-of-the-box integration with Litmus, which is a leader in email previews. To use this functionality, you will need to have an account directly with Litmus. You always have the option to try it out with the 7-day trial, otherwise you can just connect with your accounts. So let me just connect… and once that’s done, I can immediately see my previous email renderings across multiple email clients. If you can’t see the email accounts, you can run the test directly with this call-to-action.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.328541,1.000000,0.976562,1,1,1,5,6,1,10c,9d,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/fragments/aem-content-fragments,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/email-channel/preview-proof-and-publish,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"Now what I can also do is swap the existing content fragment to a new content fragment for a new article. As I navigate to the right repository I can select the desired new article and swap easily with no further adjustments. I can then go ahead and simulate to see how the new content is rendered. Within a few minutes we have taken a pre-approved content fragment from AEM and leveraged that exact same content within AJO, allowing to maintain brand consistency across channels. Experience League LIVE - Fueling Personalized Content in Journey Optimizer with AEM Content Fragments and Dynamic Media In this session, Jyothitha Chandran, Chris Ivory, and Kaitlin White showcased how Adobe Journey Optimizer (AJO) integrates seamlessly with Adobe Experience Manager (AEM) Sites Content Fragments and AEM Assets Dynamic Media to deliver scalable, real-time personalization across every channel. recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","To provide this email rendering functionality, Adobe has created an out-of-the-box integration with Litmus, which is a leader in email previews. To use this functionality, you will need to have an account directly with Litmus. You always have the option to try it out with the 7-day trial, otherwise you can just connect with your accounts. So let me just connect… and once that’s done, I can immediately see my previous email renderings across multiple email clients. If you can’t see the email accounts, you can run the test directly with this call-to-action.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.328541,1.000000,0.996094,1,1,1,5,6,1,10c,9d,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/fragments/manage-fragments,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/email-channel/preview-proof-and-publish,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"It says, hey, are you sure you wanna update this fragment? It’s being used in a campaign. I can press Confirm, and then it will publish that fragment to a live state and update it in that campaign. That’s it. Now you’re a pro at creating and managing and reusing fragments in AJO. Thanks for watching and happy designing. recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","To provide this email rendering functionality, Adobe has created an out-of-the-box integration with Litmus, which is a leader in email previews. To use this functionality, you will need to have an account directly with Litmus. You always have the option to try it out with the 7-day trial, otherwise you can just connect with your accounts. So let me just connect… and once that’s done, I can immediately see my previous email renderings across multiple email clients. If you can’t see the email accounts, you can run the test directly with this call-to-action.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.328541,1.000000,0.250000,1,0,0,5,6,1,10g,9d,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/create-an-email-using-genstudio,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/email-channel/preview-proof-and-publish,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"Documentation Journey Optimizer Journey Optimizer Tutorials Create an email using GenStudio for Performance MarketingCreate an email using GenStudio for Performance Marketing Create an email using GenStudio for Performance MarketingAVAILABILITY The GenStudio integration in Adobe Journey Optimizer is currently unavailable for use with the or add-on offerings. Healthcare Shield Privacy and Security Shield This feature is available for the email channel only. Discover the process of exporting an email template from Journey Optimizer to GenStudio for Performance Marketing, crafting brand-compliant emails using the template in GenStudio, and importing them seamlessly back into Journey Optimizer. https://video.tv.adobe.com/v/3456038/?learn=on&enablevpops Transcript Hello, my name is Chris, and today I would like to walk you through the native integrations between Adobe Gen Studio for Performance Marketing and Adobe Journey Optimizer. In today’s markets, it’s often a challenge for teams to scale the generation of enterprise-grade, on-brand content quickly for activation across all digital channels. With Adobe Gen Studio for Performance Marketing, design teams can quickly generate and review high-performing, on-brand content, and then create variations tailored to different personas, locales, and marketing needs.","To provide this email rendering functionality, Adobe has created an out-of-the-box integration with Litmus, which is a leader in email previews. To use this functionality, you will need to have an account directly with Litmus. You always have the option to try it out with the 7-day trial, otherwise you can just connect with your accounts. So let me just connect… and once that’s done, I can immediately see my previous email renderings across multiple email clients. If you can’t see the email accounts, you can run the test directly with this call-to-action.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.328541,1.000000,0.910156,1,1,1,5,6,1,10d,9d,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/content-templates/content-locking,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/email-channel/preview-proof-and-publish,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"So if you see on the right rail, I see the lock type as editable. By default, when a template is moved into the editable lock mode, all the structures are by default in an editable mode. Once I click or highlight a particular structure, I will be able to choose if I want to lock this particular structure. If I choose a locked lock type here, what happens is that the structure completely is locked for now and the marketers who is trying to access this template in their deliveries will not be able to make any changes. But if they want to delete this particular structure as is, I can allow them by enabling this toggle here which means that I have enabled this to allow marketers to delete it.","To provide this email rendering functionality, Adobe has created an out-of-the-box integration with Litmus, which is a leader in email previews. To use this functionality, you will need to have an account directly with Litmus. You always have the option to try it out with the 7-day trial, otherwise you can just connect with your accounts. So let me just connect… and once that’s done, I can immediately see my previous email renderings across multiple email clients. If you can’t see the email accounts, you can run the test directly with this call-to-action.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.326761,1.000000,1.000000,1,1,1,3,11,1,14a,16a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/create-schema,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/configuration/channel-configuration/email-channel/set-up-and-execute-an-ip-warmup-plan,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/introduction,"You can preview the field group by clicking the icon. I see this group is oriented to B2B use cases, so it’s not what I want. Demographic details looks more promising. I also need Last Name in my schema too, and I can check both boxes to add them in one shot. If I decide later that I actually need more of those fields, I can select Manage Related Fields to open that view back up and check or uncheck more of those fields.","Now let’s add another European one, DMX. I’ll add three domains as well. Now I just have to add the NinoLane with the warmup data to the plan. Save the file as CSV. And now I can re-upload the plan in Journey Optimizer.","They likely did not have a way of integrating all data sources across the customer experience to create the single source of truth. With disconnected MarTech applications, they often also have disparate teams and processes that make it difficult to manage the customer journey holistically. They’re unable to react to behavioral data like a customer service inquiry in real time to then pause marketing programs. And finally, they likely lack centralized decisioning, insights, or prediction to drive processes and personalization in a consistent way across customer touchpoints. Journey Optimizer addresses these challenges with some key capabilities that fall into three main value drivers."
0.326761,1.000000,1.000000,1,1,1,3,11,1,14b,16a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/configuration/channel-configuration/email-channel/set-up-and-execute-an-ip-warmup-plan,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/introduction,"Next we’ll specify a target dataset for the incoming data. You can choose an existing dataset or create a new dataset. We’ll choose the new dataset option and provide a dataset name and description and select the schema that the dataset should be based on. If you want this data to be part of the real-time customer profile and available for use in Journey Optimizer which we do, make sure to select Profile enabled. After selecting a schema for this dataset, you’ll see a proposed mapping between the source file field and the target schema field based on the names and data types of the fields in the source file.","Now let’s add another European one, DMX. I’ll add three domains as well. Now I just have to add the NinoLane with the warmup data to the plan. Save the file as CSV. And now I can re-upload the plan in Journey Optimizer.","They likely did not have a way of integrating all data sources across the customer experience to create the single source of truth. With disconnected MarTech applications, they often also have disparate teams and processes that make it difficult to manage the customer journey holistically. They’re unable to react to behavioral data like a customer service inquiry in real time to then pause marketing programs. And finally, they likely lack centralized decisioning, insights, or prediction to drive processes and personalization in a consistent way across customer touchpoints. Journey Optimizer addresses these challenges with some key capabilities that fall into three main value drivers."
0.325795,0.996094,0.000017,1,0,0,7,8,6,5b,11a,9b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/publish-a-journey,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/personalize-content/personalization-editor-playground,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/code-based-experience-channel/form-fields-in-code-based-experiences,"I’ll go ahead and click this dropdown in the top right, and I can see my different options for changing the status of this journey. If I choose Close to New Entrances, the people that are in this journey will continue until they end the journey or the journey reaches its scheduled end date, and no new profiles will enter this journey. Create a New Version, as the name suggests, will create a new version of this journey, and the prior version will continue to allow new profiles to enter the journey until you publish the most recent version. Upon publication, new profiles that qualify will join the new journey, and all the prior profiles that were already in the old journey will continue to remain in that old journey until they exit. Duplicate means that you’re creating a completely separate copy of this journey, and will essentially act the same as a new journey that you created from scratch.","You can simply add this example to the template to your editor by clicking the Add button. This will override any existing template you have in the editor. Now this mathematical operations template has been loaded into the editor, and a dummy profile payload has been added to allow you to render this template. You can simply click on Execute to see the rendered content. Notice that the template has handlebar comments available to give you a better understanding of what this template is doing at every step.","The result is a more efficient process that saves time and resources. Let’s take a look at how it works in the system. I’ll start the demo by acting as a developer who wants to prepare a code-based experience template, specifically JSON offers, for marketing users to use in their campaigns. I’ll go to the content templates library, create a new template, and give it a name. Let’s name it LumaWinterOffer."
0.325737,1.000000,1.000000,1,1,1,2,8,1,17c,11a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/personalize-content/personalization-editor-playground,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager.","The current examples we have are around. Mathematical operations, Conditionals array operations, String manipulation and array filtering, Date manipulation and Age calculation, and Advanced String and Date manipulation. These examples have been tailored to common marketing use cases, giving you an interactive, hands-on learning experience. You can experiment, explore, and learn by doing. Like with the helper functions, we have the Add and the Info icon.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.325737,1.000000,0.021973,1,0,0,3,8,1,14a,11a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/create-schema,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/personalize-content/personalization-editor-playground,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"You can preview the field group by clicking the icon. I see this group is oriented to B2B use cases, so it’s not what I want. Demographic details looks more promising. I also need Last Name in my schema too, and I can check both boxes to add them in one shot. If I decide later that I actually need more of those fields, I can select Manage Related Fields to open that view back up and check or uncheck more of those fields.","The current examples we have are around. Mathematical operations, Conditionals array operations, String manipulation and array filtering, Date manipulation and Age calculation, and Advanced String and Date manipulation. These examples have been tailored to common marketing use cases, giving you an interactive, hands-on learning experience. You can experiment, explore, and learn by doing. Like with the helper functions, we have the Add and the Info icon.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.325737,1.000000,0.976562,1,1,1,4,8,1,8c,11a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/subscriptions-and-landing-pages,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/personalize-content/personalization-editor-playground,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"Okay, here we go. I’ve received the email. Let me show you and let me click on the link. And here’s my unsubscription page and the confirmation page as well. One last thing I would like to show you.","The current examples we have are around. Mathematical operations, Conditionals array operations, String manipulation and array filtering, Date manipulation and Age calculation, and Advanced String and Date manipulation. These examples have been tailored to common marketing use cases, giving you an interactive, hands-on learning experience. You can experiment, explore, and learn by doing. Like with the helper functions, we have the Add and the Info icon.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.325737,0.000012,0.000002,0,0,0,4,8,1,8b,11a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/create-audiences-using-the-rule-builder,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/personalize-content/personalization-editor-playground,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"And, if I want, I can exclude the last event in order to target the individuals that have gone through all but the last step in the journey. In this case, they viewed a product, added it to the cart and gone to checkout, but did not complete the purchase. I can also specify time windows, either for the entire sequence, for any of the individual events, or for the time in between events. If I want, I can also add specific conditions on each of these events. For example, I want to specify that the products added to the cart were a specific type of product.","The current examples we have are around. Mathematical operations, Conditionals array operations, String manipulation and array filtering, Date manipulation and Age calculation, and Advanced String and Date manipulation. These examples have been tailored to common marketing use cases, giving you an interactive, hands-on learning experience. You can experiment, explore, and learn by doing. Like with the helper functions, we have the Add and the Info icon.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.325737,0.996094,0.000000,1,0,0,4,8,1,8b,11a,2a,https://experienceleague.adobe.com/en/docs/platform-learn/tutorials/audiences/audience-builder/evaluate-audiences-on-demand,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/personalize-content/personalization-editor-playground,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,The ability to evaluate audiences on demand is for these urgent use cases. Let’s imagine I work for a sports franchise. There’s a big game tomorrow that was just cancelled due to weather. I want to notify all of the ticket holders as soon as possible. First I can create a batch audience called Bought Tickets to the Big Game.,"The current examples we have are around. Mathematical operations, Conditionals array operations, String manipulation and array filtering, Date manipulation and Age calculation, and Advanced String and Date manipulation. These examples have been tailored to common marketing use cases, giving you an interactive, hands-on learning experience. You can experiment, explore, and learn by doing. Like with the helper functions, we have the Add and the Info icon.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.325737,1.000000,0.000357,1,0,0,5,8,1,10d,11a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/content-templates/create-content-templates,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/personalize-content/personalization-editor-playground,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"In this case, let’s look for profile attribute that we want to add. So, for example, the first name, we can also build conditional content. So, if I access this here, we can see the variants here. So, we have a default variant with given image, another one with a different image. So we can set conditions against each of those experience.","The current examples we have are around. Mathematical operations, Conditionals array operations, String manipulation and array filtering, Date manipulation and Age calculation, and Advanced String and Date manipulation. These examples have been tailored to common marketing use cases, giving you an interactive, hands-on learning experience. You can experiment, explore, and learn by doing. Like with the helper functions, we have the Add and the Info icon.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.325737,1.000000,0.988281,1,1,1,5,8,1,10f,11a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/ai-assistant/ai-assistant-for-content-generation-overview,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/personalize-content/personalization-editor-playground,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,Documentation Journey Optimizer Journey Optimizer Tutorials AI Assistant for content generation - OverviewAI Assistant for content generation - Overview AI Assistant for content generation - OverviewUnderstand how AI Assistant for content generation can help marketers by providing proactive content variation suggestions for both text and images. https://video.tv.adobe.com/v/3432686/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305,"The current examples we have are around. Mathematical operations, Conditionals array operations, String manipulation and array filtering, Date manipulation and Age calculation, and Advanced String and Date manipulation. These examples have been tailored to common marketing use cases, giving you an interactive, hands-on learning experience. You can experiment, explore, and learn by doing. Like with the helper functions, we have the Add and the Info icon.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.325737,1.000000,0.878906,1,1,1,5,8,1,10f,11a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/ai-assistant/create-content-using-ai-assistant-for-content-generation,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/personalize-content/personalization-editor-playground,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"Now our results have come back and I have several to choose from. I’m going to select the one that I like best and save it to my repository so I can then use the image within my email. I could use this image and the resulting content so far as is, but in my use case here, I instead want to use pre-approved brand assets exclusively. Now it’s worth noting that I could actually use the email that I’ve designed up to this point and send a proof back to my design team so that they have something to work from. But in the interest of the demo, let’s assume that I’ve already done that and I’ve gotten back a document with pre-approved messaging and content compliant to this marketing campaign.","The current examples we have are around. Mathematical operations, Conditionals array operations, String manipulation and array filtering, Date manipulation and Age calculation, and Advanced String and Date manipulation. These examples have been tailored to common marketing use cases, giving you an interactive, hands-on learning experience. You can experiment, explore, and learn by doing. Like with the helper functions, we have the Add and the Info icon.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
