sim_y_ystar,prob,pred,fooled,tier_1,tier_2,gap,sub_1,sub_2,url_1,url_2,text_1,text_2
0.445668,0.000010,0,0,6,3,3,9k,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/whatsapp/create-a-whatsapp-journey,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"Documentation Journey Optimizer Journey Optimizer Tutorials Create a WhatsApp journeyCreate a WhatsApp journey Create a WhatsApp journeyThis tutorial walks you through creating a multi-step WhatsApp journey using Adobe Journey Optimizer. What you’ll learn: Set up a journey that sends a cruise booking confirmation, waits three days, then delivers a targeted upsell message. Define your audience, configure WhatsApp actions, and personalize messages using approved templates. Preview and test messages with media and dynamic variables before publishing. Ideal for marketers looking to automate personalized customer engagement through WhatsApp. https://video.tv.adobe.com/v/3470282/?learn=on&enablevpops Transcript Hi, I’m Travis Jordan from the Adobe Product Team.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000009,0,0,6,3,3,4a,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/code-based-experience-channel/create-a-code-based-experience-campaign,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"Documentation Journey Optimizer Journey Optimizer Tutorials Create a code-based experience campaignCreate a code-based experience campaign Create a code-based experience campaignLearn how to create a code-based experience campaign to scale personalization with support for server-side, API-based, or SDK-based implementation methods to seamlessly integrate with development environments. https://video.tv.adobe.com/v/3428868/?learn=on Transcript Hello, my name is Robert Calanjiu and I’m product manager for Adobe Journey Optimizer. In this video, I will show you how you can create a Codebase Experience campaign. Codebase Experience action inside Adobe Journey Optimizer enables you to engage with all your visitors across any inbound properties, no matter what type of implementation you have. This action gives you flexibility in terms of what type of content you can deliver, like URL or JSON, and you can optimize and personalize inbound experiences across a multitude of services like web pages, mobile apps, desktop apps, TV connected devices, QoSks, ATM, and so on. I’m going to demo Codebase Experience channel in Adobe Journey Optimizer.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000045,0,0,6,3,3,9k,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/whatsapp/create-a-whatsapp-journey,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"Now, we need to determine the right audience for this campaign. Let’s go ahead and drag the Read Audience item from the left navigation to the canvas. Select a pre-configured audience. In this case, the audience may be a streaming segment that includes all customers that booked a cruise during a given time frame. And let’s select the Identity type.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000002,0,0,6,3,3,4c,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/create-campaigns/orchestrated-campaigns/relational-store-basics,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"You have to design each kind of field yourself, but since it’s just a nice flattened schema, it is not complex. The other option is to upload a DDL file. This allows you to do bulk creation. So, you can take a DDL file which looks like SQL. Using this method, you could create 15 tables at once, and then quickly just define what the relationships are between them.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000085,0,0,6,3,3,9f,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/author-in-app-messages,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"In this video, you’ll learn how to Author an In-app message. To do this, I will walk you through the various options that are available while we build out a sample message. Now, let’s begin. From an in-app message, click the edit content button, this will take you to the In-line authoring construct. As mentioned before, this is an In-line authoring experience that you’ll see across all messaging channels found in AGO.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000179,0,0,6,3,3,9f,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305,"Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000026,0,0,6,3,3,9k,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/whatsapp/get-started-with-whatsapp-in-ajo,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"Now let’s go ahead and click the WhatsApp cruise upsell message here, and we’ll select once again the template category and the WhatsApp template. And there you go. Once again, we have a nice preview of our message coming from the WhatsApp manager. Let’s go ahead and update our assets. In this case, we just have a media URL.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000315,0,0,6,3,3,9j,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/web-channel/create-a-web-campaign,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"With Web Action inside Adobe Journey Optimizer, you are able to engage with all the visitors of your web properties. You can optimize and personalize web experiences. In this tutorial, I will walk you through the creation, review, and publishing of a web campaign. Deep dive into the web campaign creation. To do that, we need to navigate to Campaigns, and here you’ll see the list of all the campaigns filtered down by status or by channel type or campaign type.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000169,0,0,6,3,3,4a,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/create-campaigns/action-campaigns/in-app,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"Platform, Core Tracking or Application Lifecycle events. For our use case, I will select Track State. Next, I need to add a condition, which is a logic statement and applies to the trigger. First, you need to select the trait, which again falls under three categories – Core Tracking, Device Info and Application Lifecycle. In addition, depending on the event you select, you have the option to define a custom trait.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000003,0,0,6,3,3,4b,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/create-campaigns/api-triggered-campaigns/api-triggered-campaigns,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"I’ve already pre-populated it in Postman. You will need to retrieve the API key from the Adobe IO developer console. The IMS-ORG ID is already populated in the curl request, just like the sandbox name and the request ID, as well as the campaign ID, which are both used in the body. Coming to the body data. Here you see the mandatory fields that are pre-populated from the campaign.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000607,0,0,6,3,3,4a,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/code-based-experience-channel/create-a-code-based-experience-campaign,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"So what I’ll do for this demo is I’ll just start with a greeting like a quick div and congratulations and I’ll use the full name of the subscriber and then my team already created some expression fragments, HTML expression fragments for me with these two offers and before inserting them into my Codebase Experience, let’s have a quick look. So as you can see, I have an image with one year anniversary celebration and then I have a message and giving you two months of preview package for free and the call to action button. So I’m okay with that. I’ll insert this here and I’ll hit save and close. Then I can go to treatment B and do a similar thing.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000026,0,0,6,3,3,9j,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/web-channel/create-a-web-campaign,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"So for example, if you want to activate the campaign on 1st of May, you can do that. And the campaign end will be when it stopped manually. The next thing you need to do would be to edit content, but this will be treated in a different video. And now let’s say that I have the content created. Before putting the campaign live, you will need to go and review the changes that were made.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000001,0,0,6,3,3,9k,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/whatsapp/set-up-whatsapp,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"Let’s go and add a name for our credentials. Now, let’s add the already configured API token and enter the business account ID. Let’s go and click Continue, and Journey Optimizer will fetch your account information. Select your desired WhatsApp business account and select the sender name or phone number. As you can see here, after doing that, we bring in additional metadata that can help you.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000004,0,0,6,3,3,9b,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/code-based-experience-channel/form-fields-in-code-based-experiences,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,"I’ll select the code-based experience channel and click create. Now I’m editing the code. Before I begin, I make sure the write mode is set to JSON. I paste in the JSON I want to use. It looks like this.","Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.445668,0.000048,0,0,6,3,3,9f,14b,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/content-experiments-for-in-app-messages,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,So I’ll take a look there looks like there’s no errors so I can go ahead and review this campaign and then activate it. So I’m going to activate it. Then once it’s activated I can browse my app. I’m going to simulate that here by hitting a send track action. And now you can see that the in-app pops appropriately and with just with a few clicks I’ve set up an experiment.,"Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available."
0.443791,0.000080,0,0,7,6,1,5b,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/test-a-journey,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"Documentation Journey Optimizer Journey Optimizer Tutorials Create a test profileCreate a test profile Create a test profileLearn how to create a test profile. https://video.tv.adobe.com/v/334236?quality=12&learn=on Transcript Hello, this is Russ. And in this video, I’m excited to show you how you can create a test profile very quickly to use in test mode. Here, I’m logged into Journey Optimizer, and you’ll see this gallery of use cases. These are meant to be accelerators to help you get your job done faster in Journey Optimizer. Here, the first use case that we’re releasing is called Create test profiles.",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.000040,0,0,7,6,1,5b,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/journeys/publish-a-journey,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"I’ll go ahead and click this dropdown in the top right, and I can see my different options for changing the status of this journey. If I choose Close to New Entrances, the people that are in this journey will continue until they end the journey or the journey reaches its scheduled end date, and no new profiles will enter this journey. Create a New Version, as the name suggests, will create a new version of this journey, and the prior version will continue to allow new profiles to enter the journey until you publish the most recent version. Upon publication, new profiles that qualify will join the new journey, and all the prior profiles that were already in the old journey will continue to remain in that old journey until they exit. Duplicate means that you’re creating a completely separate copy of this journey, and will essentially act the same as a new journey that you created from scratch.",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.000023,0,0,8,6,2,13b,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/decision-capabilities/decision-management/deliver-offers-with-the-decisions-api,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"You can then take these details out of the response and use them in various ways, always a handy feature for developers. If you’re unsure what personalized offer was delivered, you can take the offer ID and look it up in the interface. Just open any personalized offer and paste the offer ID into the URL to find the offer that was in the API response. Just to recap, make sure you get your container ID before using the Decisions Hub API. Plug in your offer decisioning ID or activity ID, placement ID, customer ID, and identity name space to deliver the personalized offer.",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.000024,0,0,8,6,2,13a,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/decision-capabilities/decisioning/decisioning-in-push-notifications,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"For the title, I want to inform the customer that today is the last day of our Luma summer sale. And then for the description, I want to advise them to use a specific code for a certain percentage off, depending on the product offering. These three attributes will be coming from whichever offer is the highest priority that the recipient qualifies for. And here is where I map those attributes from the offer item. Well now that we have the content authored, let’s test this with a specific profile to make sure that the correct offer returns prior to us moving forward and activating this push campaign.",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.000028,0,0,8,6,2,11b,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/personalize-content/use-helper-functions-for-personalization,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"I’ll navigate into the folder and I want to click the information button to learn a little more about this function. I can see that this function will convert a string to uppercase. I’ll go ahead and insert this function, and I’m going to replace the string with the first name value. So, I’ll navigate back over to the file section and search for first name. And I’ll click plus sign to insert that.",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.000021,0,0,8,6,2,13b,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/decision-capabilities/decision-management/create-rules,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"For example, we can serve different offers to customers in different cities, or to prospects in contrast to exist customers. In order to do so, we can create decision rules to specify under what conditions these offers will be served. Note that you can also use segments to specify the offer eligibility. But in this video, we’ll focus on creating rules. As you can see here, rules are one of the building block elements of personalized offers.",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.000023,0,0,8,6,2,13a,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/use-decisioning-in-email-channel/introduction,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"Documentation Journey Optimizer use-decisioning-in-email-channel Use Decisioning to personalize emailsUse Decisioning to personalize emails Use Decisioning to personalize emailsIn this tutorial, we will explore a real-world use case of sending personalized email offers using Adobe Journey Optimizer Decisioning. The scenario is simple — send targeted email offers to customers based on their profile attributes, such as annual income and loyalty status. Throughout the tutorial, we’ll go step-by-step — from creating profiles in Adobe Experience Platform, to configuring the email channel, and finally building and executing the campaign that automatically selects the most relevant offer using decisioning. Pre-requisites for this tutorialPre-requisites for this tutorial Pre-requisites for this tutorialAccess to Experience Platform Basic understanding of Experience Platform concepts (Profiles, Audiences, Datasets) Familiarity with Journey Optimizer recommendation-more-help 851c029e-da88-45e8-bd7c-aa686d64b9d8",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.000019,0,0,8,6,2,13b,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/decision-capabilities/decision-management/create-collections,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"Enter the tag or tags in the left pane, and the preview will dynamically filter offers to those matching your tag condition. In this example, men’s and yoga tags are used to filter our results. As you can see, two dynamic collections appear based on the tags used. Note that we have the logic set to Has any tags, which is an OR condition, returning offers with either the men’s tag or the yoga tag. If we change this to Has all tags, it’ll be an AND condition, requiring both tags to be present in the offer.",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
0.443791,0.000019,0,0,8,6,2,13c,9f,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/use-decisioning-to-personalize-web-offers/introduction,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/channels/in-app-channel/in-app-messages-overview,"Documentation Journey Optimizer use-decisioning-to-personalize-web-offers Use Decisioning to personalize web offersUse Decisioning to personalize web offers Use Decisioning to personalize web offersThis tutorial builds on a previously created audience segmentation setup using the Adobe Experience Platform (AEP) Web SDK. In the , user preferences, such as interest in Stocks, Bonds, or Certificates of Deposit (CDs) were captured and used to segment individuals into targeted audiences within Experience Platform. This tutorial builds on that foundation by using Adobe Journey Optimizer (AJO) Decisioning to deliver personalized financial offers to those audiences in real time, enhancing both engagement and conversion outcomes. previous tutorial Pre-requisites for this tutorialPre-requisites for this tutorial Pre-requisites for this tutorialAccess to Experience Platform Basic understanding of Experience Platform concepts (Profiles, Audiences, Datasets) Familiarity with Journey Optimizer Basic JavaScript knowledge (reading and writing simple functions) Ability to use Browser DevTools (Console and Network tabs) GoalGoal GoalThis tutorial guides you through delivering personalized investment offers, such as Stocks, Bonds, or CDs, on a website using Journey Optimizer. By leveraging audience segmentation and Decisioning strategies, you learn how to ensure that each visitor sees the most relevant offer based on their preferences. Tools usedTools used Tools usedAdobe Experience Platform (AEP) Adobe Journey Optimizer (AJO) Adobe Experience Platform Tags AEP Web SDK ( ) Alloy.js AEP Edge Segmentation A webpage to display the offers recommendation-more-help 56365b61-f1f6-4587-9ac6-537c5b51a65f",Documentation Journey Optimizer Journey Optimizer Tutorials In-app messages - OverviewIn-app messages - Overview In-app messages - OverviewUnderstand how to create and send in-app messages that are relevant to individual customers. https://video.tv.adobe.com/v/3432677/?learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305
